,index,longitude,latitude,coordinate,true class,feature1,feature2,true target,noisy target,predicted z,confidence,predicted y,reordered predicted z
246,729,2.008703092564353,9.5453136792261,POINT (2.008703092564353 9.545313679226101),1,0.9482682642911896,0.4861701203595684,1.4067786253698946,1.3966584648110343,1,1.0,1.4067786253698946,1
247,732,7.818918131124648,2.3650651620157297,POINT (7.818918131124647 2.36506516201573),1,0.20691748567616566,0.9587416964460722,2.0831425750143824,2.050797367812281,1,1.0,2.0831425750143824,1
248,733,5.040047355955282,7.939494066268969,POINT (5.040047355955281 7.939494066268969),1,0.8060658181642307,0.9501702129465712,2.6565764570039447,2.439464565296576,1,1.0,2.6565764570039443,1
249,736,8.232649391249096,7.006080987987528,POINT (8.232649391249096 7.006080987987527),1,0.8370133207894085,0.8722588054267177,2.4537897370695623,2.500000237989358,1,1.0,2.453789737069562,1
250,738,8.960298928504002,5.892421912752697,POINT (8.960298928504002 5.892421912752698),1,0.3645500674211437,0.963509078658616,2.2550773033969915,2.278260965910592,1,1.0,2.255077303396992,1
251,706,5.084962633047743,7.927709449579495,POINT (5.084962633047743 7.927709449579496),1,0.8722390648130179,0.7107559396901512,2.0045068838834714,2.1654965932561963,1,1.0,2.0045068838834714,1
252,702,5.6168426061017565,9.458727877725202,POINT (5.616842606101756 9.458727877725202),1,0.222753675361932,0.21444512644244096,-0.1339109453107451,-0.24287319055336096,1,1.0,-0.1339109453107451,1
253,701,0.11907649202281825,4.997770998973617,POINT (0.1190764920228182 4.997770998973616),1,0.5797594683313135,0.5527865066852772,1.2381189883871448,1.1153165681257111,1,1.0,1.238118988387145,1
254,697,9.018290694396708,7.36209101112148,POINT (9.018290694396708 7.36209101112148),1,0.5843491647224226,0.7008169103920746,1.6867998958986463,1.7362606259403033,1,1.0,1.6867998958986463,1
255,651,4.005088969121509,2.14255218591189,POINT (4.005088969121509 2.14255218591189),1,0.4868243002250433,0.028877058203938818,-0.4265445251631402,-0.5565643866484992,1,1.0,-0.42654452516314023,1
256,653,5.962693473190459,0.9692196038991452,POINT (5.962693473190459 0.9692196038991452),1,0.15902768582173354,0.7272161443012778,1.3406761187255671,1.2530730241580417,1,1.0,1.340676118725567,1
257,655,4.567323864576308,7.891383386785868,POINT (4.567323864576309 7.891383386785868),1,0.9353224426923046,0.6713271739364808,1.9493039645017465,1.8838012844702652,1,1.0,1.9493039645017467,1
258,660,6.911530523204599,2.2044513392396325,POINT (6.911530523204599 2.204451339239633),1,0.26371137383765864,0.3254698384803991,0.24012088927885603,0.3567333828714351,1,1.0,0.240120889278856,1
259,662,3.011788145262785,2.0572168925472,POINT (3.011788145262785 2.0572168925472),1,0.776874403002713,0.7695654299842927,2.0855706929555917,2.2390264216189864,1,1.0,2.0855706929555913,1
260,663,3.2134285768701423,9.988445467718586,POINT (3.213428576870142 9.988445467718586),1,0.5378582289492915,0.5558789412852845,1.2054950528051451,1.1725776228717526,1,1.0,1.205495052805145,1
261,670,1.01626271259195,9.343623081969014,POINT (1.01626271259195 9.343623081969014),1,0.8751053341667463,0.291330498260986,0.7490968289497042,0.7591100828691132,1,1.0,0.7490968289497043,1
262,739,2.0198258829872997,8.398260199890656,POINT (2.019825882987299 8.398260199890656),1,0.8228545928187826,0.015793599976024253,-0.12976460725314465,-0.01726063051442991,1,1.0,-0.12976460725314465,1
263,671,3.4630163368884737,8.944612420152213,POINT (3.463016336888474 8.944612420152213),1,0.07018894993092127,0.8297270215830446,1.5593700146800549,1.6262947318735599,1,1.0,1.5593700146800549,1
264,678,8.63734819959489,6.717055765730787,POINT (8.637348199594889 6.717055765730788),1,0.7237205471295555,0.4684914744021936,1.1291949703361364,1.0746524696144415,1,1.0,1.1291949703361364,1
265,682,7.099015890936784,7.48210233563703,POINT (7.099015890936785 7.48210233563703),1,0.5948665053029081,0.392893539614635,0.773547124146813,0.8237611590573669,1,1.0,0.773547124146813,1
266,685,8.15074224686713,1.9670927381202477,POINT (8.15074224686713 1.967092738120247),1,0.9145068789932841,0.7889340781102813,2.2813091133241277,2.4659142253465087,1,1.0,2.281309113324128,1
267,687,7.865083531881497,9.593542763543988,POINT (7.865083531881497 9.593542763543988),1,0.24452435755444624,0.7697928065370458,1.5539027771655838,1.5408724310384565,1,1.0,1.5539027771655838,1
268,689,0.9583944089606212,9.890683768773847,POINT (0.9583944089606211 9.890683768773847),1,0.8244321498247207,0.12212769044263673,0.19081522115263086,0.19960965630105185,1,1.0,0.1908152211526309,1
269,691,7.668326262723956,8.563127256860822,POINT (7.668326262723956 8.563127256860822),1,0.2756807421932148,0.9536176012439956,2.136533545925201,2.174638759731366,1,1.0,2.136533545925202,1
270,693,4.474048972941698,9.668153721136877,POINT (4.474048972941697 9.668153721136877),1,0.0014329653589937321,0.8200096478971562,1.4614619090504624,1.4720550114660045,1,1.0,1.4614619090504626,1
271,673,3.8187420034406503,9.2797911885093,POINT (3.818742003440651 9.2797911885093),1,0.2706099600301089,0.23264466576003015,-0.03145604268980051,-0.026709190669427337,1,1.0,-0.031456042689800734,1
272,742,3.887477063458461,3.183929589611933,POINT (3.887477063458461 3.183929589611934),1,0.4619651261417311,0.1462711601093808,-0.09922139353012648,-0.07147012226548195,1,1.0,-0.0992213935301266,1
273,747,4.5076477143187565,5.6750415885932926,POINT (4.507647714318757 5.675041588593293),1,0.11688470356021717,0.7586894684332819,1.3929531088600626,1.4205191605652985,1,1.0,1.3929531088600628,1
274,750,9.863269617095794,5.986338161359019,POINT (9.863269617095792 5.98633816135902),1,0.3538385424161318,0.7334632950050523,1.5542284274312883,1.347359255666571,1,1.0,1.5542284274312883,1
275,799,7.842187872362625,3.101168241155612,POINT (7.842187872362624 3.101168241155612),1,0.6603074733578207,0.979994131929508,2.600289869146345,2.5027076950123663,1,1.0,2.600289869146345,1
276,801,8.687161328549228,7.306083915985937,POINT (8.687161328549228 7.306083915985938),1,0.9617829061324842,0.5493745644384066,1.609906599447704,1.5785545674603745,1,1.0,1.609906599447704,1
277,805,2.321426420484239,4.208820155567942,POINT (2.321426420484239 4.208820155567942),1,0.033623534865472426,0.7397994948638363,1.2530220194569814,1.272175258296607,1,1.0,1.2530220194569814,1
278,806,3.6344370546649616,1.6939559782264824,POINT (3.634437054664962 1.693955978226482),1,0.016551542178011025,0.03243691327795695,-0.8861377179881181,-0.9066986811844168,1,1.0,-0.8861377179881181,1
279,808,0.4433978995778376,5.945380897234234,POINT (0.4433978995778376 5.945380897234234),1,0.4116607048839126,0.43744256576408025,0.7239884021761531,0.7733938348567095,1,1.0,0.7239884021761532,1
280,809,3.444889737163579,7.763626480778811,POINT (3.444889737163579 7.763626480778811),1,0.3348330471994778,0.07216568112157018,-0.4486699094358117,-0.4524968621070233,1,1.0,-0.44866990943581164,1
281,811,8.196297735972507,2.6592981960615965,POINT (8.196297735972507 2.659298196061597),1,0.001361674099727206,0.14336236001766722,-0.5685512458472711,-0.6333028371425464,1,1.0,-0.5685512458472711,1
282,798,0.6282321083787756,5.429322317412192,POINT (0.6282321083787756 5.429322317412192),1,0.7080228346631484,0.27977476974433346,0.5473471438961488,0.5289946608362831,1,1.0,0.5473471438961488,1
283,813,9.269659220069638,8.19050655350838,POINT (9.269659220069636 8.19050655350838),1,0.5908233810957024,0.41058965199644337,0.8225923370850325,0.7223067800456073,1,1.0,0.8225923370850325,1
284,815,3.63009772933065,3.1400672323921235,POINT (3.63009772933065 3.140067232392123),1,0.5181236489419616,0.1893201473037619,0.0860840908532472,0.11463918718104532,1,1.0,0.08608409085324731,1
285,818,3.261522776192121,8.438954778948586,POINT (3.261522776192121 8.438954778948586),1,0.8176509963958101,0.8866796159924812,2.477689844373254,2.4765886747305013,1,1.0,2.477689844373254,1
286,820,3.771715534760318,2.1523382014851506,POINT (3.771715534760318 2.152338201485151),1,0.3485916603368463,0.5393782479944909,0.9667264043203192,0.9695317563739582,1,1.0,0.9667264043203189,1
287,821,1.147515964356538,6.5859625713504615,POINT (1.147515964356538 6.585962571350461),1,0.9650571881312874,0.8844887637779334,2.618523479465088,2.445193289181832,1,1.0,2.6185234794650873,1
288,824,3.899978093306244,3.646442091963716,POINT (3.899978093306244 3.646442091963716),1,0.0666738331362714,0.5560346397104381,0.7347777522675858,0.8356208753749341,1,1.0,0.7347777522675857,1
289,825,6.113631719430282,1.302619809747716,POINT (6.113631719430282 1.302619809747716),1,0.9864852255563388,0.16675263722149825,0.4867431372208335,0.5498925479573027,1,1.0,0.4867431372208335,1
290,826,8.065107998376428,2.7913611866501986,POINT (8.065107998376428 2.791361186650199),1,0.15118897056716318,0.3123481688699714,0.08823347717707741,-0.051647784744016295,1,1.0,0.08823347717707741,1
291,814,8.450714681363397,2.0425335799008693,POINT (8.450714681363397 2.042533579900869),1,0.6740516681106693,0.3317191022268401,0.6692089747911896,0.5290730947898316,1,1.0,0.6692089747911896,1
292,640,7.990645566544965,9.394260544617238,POINT (7.990645566544966 9.394260544617236),1,0.6513738507732633,0.506966640466671,1.1722737721732759,1.0769635951722896,1,1.0,1.172273772173276,1
293,796,4.0830152282139265,5.868748243603959,POINT (4.083015228213927 5.868748243603959),1,0.7819694060298726,0.2315185522264123,0.4765250627091096,0.5484102437331603,1,1.0,0.47652506270910955,1
294,784,2.2834626472421737,3.9444920272805497,POINT (2.283462647242174 3.94449202728055),1,0.2853815907067988,0.0640177393332152,-0.5225651912935556,-0.4807339639910536,1,1.0,-0.5225651912935556,1
295,751,7.5770655151741515,8.181152826085153,POINT (7.577065515174151 8.181152826085153),1,0.03430353370980155,0.14313455044732226,-0.5362928149482317,-0.4979049104645337,1,1.0,-0.5362928149482317,1
296,753,5.89189091077335,7.85286615430268,POINT (5.89189091077335 7.85286615430268),1,0.9970292656602534,0.18574663176793726,0.5542691609640653,0.5975323710169473,1,1.0,0.5542691609640652,1
297,755,8.742829463991365,0.9501486291726479,POINT (8.742829463991365 0.950148629172648),1,0.06153210690444921,0.7023038614930317,1.1684436913835439,1.2869074404890437,1,1.0,1.1684436913835443,1
298,756,7.781873577395128,2.149273021559923,POINT (7.781873577395127 2.149273021559923),1,0.8868285201868352,0.3182214639485629,0.8414929120325239,0.6876543751900539,1,1.0,0.8414929120325239,1
299,758,3.3717370689477355,7.8858995964627745,POINT (3.371737068947736 7.885899596462774),1,0.4563123473650068,0.9571769164517708,2.3278430967203185,2.3724602776818164,1,1.0,2.3278430967203194,1
300,760,7.647886084313141,8.34497930854404,POINT (7.647886084313141 8.34497930854404),1,0.453310761192224,0.9772552058255942,2.3850763786690066,2.2258131961953884,1,1.0,2.3850763786690066,1
301,761,7.075397770187558,1.7749916290113743,POINT (7.075397770187557 1.774991629011374),1,0.6993504642723224,0.42354857671208596,0.9699961944085804,0.9799937128701178,1,1.0,0.9699961944085803,1
302,788,3.594959232277899,3.5237263132710512,POINT (3.594959232277899 3.523726313271051),1,0.3404824654525278,0.3489291677659928,0.3872699687505064,0.2924641289283041,1,1.0,0.38726996875050634,1
303,763,1.3407742293816227,9.072539304062671,POINT (1.340774229381623 9.072539304062669),1,0.5489021770963118,0.9499741682919404,2.3988246819721333,2.2953252703851557,1,1.0,2.398824681972133,1
304,765,7.2769725324906815,9.441093877954707,POINT (7.276972532490681 9.441093877954708),1,0.20596360405926767,0.5236410496990606,0.7768867531564494,0.789621955175578,1,1.0,0.7768867531564494,1
305,770,1.665206736383159,8.02589017441507,POINT (1.665206736383159 8.025890174415069),1,0.2461423904963095,0.11900814187153674,-0.3968331838890803,-0.3793097773194815,1,1.0,-0.3968331838890803,1
306,771,0.376704104402168,8.665761958160642,POINT (0.3767041044021679 8.665761958160642),1,0.38933954700828777,0.217191684721448,0.040914601172631786,0.04190639511682536,1,1.0,0.04091460117263179,1
307,774,7.091631446835862,7.31711149594501,POINT (7.091631446835863 7.31711149594501),1,0.3691564496710252,0.3653815987124061,0.4653012458082433,0.4830267003273182,1,1.0,0.4653012458082435,1
308,776,4.869863283011786,7.954636087706194,POINT (4.869863283011786 7.954636087706194),1,0.4714658914205842,0.5619570775803694,1.1573371241616923,1.2433482316818891,1,1.0,1.1573371241616925,1
309,781,1.5522049749962483,8.595695107681113,POINT (1.552204974996249 8.595695107681113),1,0.03818787340985741,0.5946191050575205,0.8220451885824187,0.9436207574394468,1,1.0,0.8220451885824188,1
310,783,7.947192351659024,2.1500847738725177,POINT (7.947192351659024 2.150084773872518),1,0.7168877074439809,0.7848830887407476,2.071536973666224,1.9394492906924805,1,1.0,2.0715369736662237,1
311,764,9.203941635401817,6.337724299863684,POINT (9.203941635401815 6.337724299863684),1,0.13517806405286392,0.5097472531179675,0.6644198234067666,0.5939282035777671,1,1.0,0.6644198234067666,1
312,313,2.00921161018464,8.890544394069494,POINT (2.009211610184639 8.890544394069495),1,0.677599382584795,0.8156734756008938,2.1246198093874757,2.0941461406613677,1,1.0,2.124619809387476,1
313,999,3.1549582681099713,8.882836894396085,POINT (3.154958268109971 8.882836894396085),1,0.1587493898527278,0.1042180987737471,-0.5285963138260309,-0.4431173394199521,1,1.0,-0.5285963138260309,1
314,311,1.912823205894807,4.548339200765257,POINT (1.912823205894807 4.548339200765257),1,0.12485060641432087,0.06788605623621657,-0.6714912248770294,-0.5627629655822097,1,1.0,-0.6714912248770294,1
315,174,4.307178669055461,9.247821436516398,POINT (4.307178669055461 9.247821436516398),1,0.8959408294191059,0.6084817279007936,1.7213860131214869,1.610812891305781,1,1.0,1.7213860131214864,1
316,263,6.7180321650550425,0.5277154663179462,POINT (6.718032165055043 0.5277154663179462),1,0.14003859891841552,0.5011065148575969,0.6433581434912061,0.7583738391439316,1,1.0,0.6433581434912062,1
317,137,8.56090345846507,2.4536229170152617,POINT (8.56090345846507 2.453622917015262),1,0.3809840151352916,0.8857543125749218,2.0382469528600566,1.8975122842223584,1,1.0,2.0382469528600566,1
318,103,8.112439316441979,0.9170111536470948,POINT (8.112439316441979 0.9170111536470948),1,0.7900483571017214,0.9281396489737131,2.5744673040228605,2.453989427917731,1,1.0,2.5744673040228605,1
319,224,3.059785212451589,2.883043622850068,POINT (3.059785212451589 2.883043622850068),1,0.28369633912363423,0.8163925901722547,1.7328741096403988,1.7622926525129117,1,1.0,1.7328741096403986,1
320,88,4.3508698553919976,6.9873777694857875,POINT (4.350869855391998 6.987377769485788),1,0.4994319119325538,0.8494164659679434,2.047681309836384,2.087561506155137,1,1.0,2.047681309836384,1
321,261,2.1847137507484278,9.767414412900626,POINT (2.184713750748427 9.767414412900626),1,0.8591197136999087,0.6426117517781599,1.7869549690343884,1.6773681010322832,1,1.0,1.7869549690343884,1
322,134,6.0192219610036855,8.662514843228928,POINT (6.019221961003685 8.662514843228928),1,0.27800688040340715,0.3574214800657488,0.35027132060065336,0.44822087018088497,1,1.0,0.35027132060065347,1
323,177,7.109258429591462,1.7800258253175516,POINT (7.109258429591461 1.780025825317552),1,0.6127755483748383,0.8780845065422351,2.2470290680015435,2.1782479507444417,1,1.0,2.2470290680015435,1
324,60,3.7777665468860713,9.062634190026928,POINT (3.777766546886071 9.062634190026928),1,0.8609025844825468,0.9683567065252878,2.76597270405841,2.9147902960664345,1,1.0,2.76597270405841,1
325,256,4.068456519545847,2.0323540414848784,POINT (4.068456519545847 2.032354041484878),1,0.8778213173531156,0.5452549628871978,1.513586206014709,1.6573252467206905,1,1.0,1.513586206014709,1
326,198,7.905075246298066,1.058474353497192,POINT (7.905075246298065 1.058474353497192),1,0.16330649689718035,0.7787607635043834,1.4995887874103304,1.4702197788370177,1,1.0,1.4995887874103304,1
327,255,8.487229340286428,2.825676739306137,POINT (8.487229340286428 2.825676739306137),1,0.13491753216434288,0.940628275183564,1.9568023577150349,1.8187440184935848,1,1.0,1.9568023577150346,1
328,61,7.560106655392187,1.1545458769897887,POINT (7.560106655392186 1.154545876989789),1,0.5910370927251002,0.3819645103631061,0.7369306238144184,0.41148368065003255,1,1.0,0.7369306238144185,1
329,132,9.898400736334127,6.046992848913425,POINT (9.898400736334128 6.046992848913425),1,0.1157441587214504,0.28853434840071857,-0.018652796076393918,-0.03555999071104915,1,1.0,-0.018652796076393918,1
330,265,8.827659865219212,6.3311891175593535,POINT (8.827659865219212 6.331189117559354),1,0.2635481153987266,0.7000764531314936,1.3637774747932077,1.2901124066556993,1,1.0,1.3637774747932077,1
331,223,0.4635653554528962,5.225717112238588,POINT (0.4635653554528962 5.225717112238588),1,0.992012724430758,0.4152316026406497,1.2377075323527071,1.0872459194011486,1,1.0,1.2377075323527071,1
332,138,0.17476487168483046,9.892391751471923,POINT (0.1747648716848305 9.892391751471925),1,0.07454175073064395,0.7989835312121448,1.4714923443670784,1.4825050792271728,1,1.0,1.4714923443670784,1
333,54,5.761690998852552,0.05788244576510947,POINT (5.761690998852552 0.05788244576510948),1,0.9271056170588068,0.945476543084258,2.7635352463115805,2.746685020704469,1,1.0,2.763535246311581,1
334,118,2.4654484812781154,7.733392943652662,POINT (2.465448481278115 7.733392943652663),1,0.08285484054296753,0.18681294405160956,-0.35670632730220386,-0.5088022594632857,1,1.0,-0.35670632730220375,1
335,143,7.7123845140169225,2.123157232900032,POINT (7.712384514016923 2.123157232900032),1,0.4844048573939186,0.2528285005818535,0.2428903591394791,0.2068556263092815,1,1.0,0.2428903591394791,1
336,91,8.643406719403082,0.7778232398532225,POINT (8.643406719403082 0.7778232398532225),1,0.937230048999356,0.13720724642671303,0.3488517882794948,0.1402145215754671,1,1.0,0.34885178827949515,1
337,219,7.032311087569591,7.88079516662442,POINT (7.032311087569591 7.88079516662442),1,0.7720767876534048,0.6698407695128672,1.7815990961920063,1.6151663953021342,1,1.0,1.7815990961920063,1
338,271,1.221254065529982,9.451280737109775,POINT (1.221254065529982 9.451280737109776),1,0.4401347123665785,0.03759750799868633,-0.4470727636373625,-0.5329077263358521,1,1.0,-0.4470727636373626,1
339,49,0.4888513972421493,6.493977108377727,POINT (0.4888513972421493 6.493977108377727),1,0.07204996067613256,0.3346889420776901,0.07611678690920297,0.20980122236052093,1,1.0,0.07611678690920287,1
340,50,0.3929193081893656,8.632141964626191,POINT (0.3929193081893656 8.632141964626193),1,0.8438326530530992,0.04665048505760161,-0.016215891774095992,-0.08660530649984964,1,1.0,-0.016215891774095992,1
341,226,3.4925003286650123,7.865627504954245,POINT (3.492500328665012 7.865627504954245),1,0.7807057209929841,0.6696295731087686,1.7895944403192896,1.7029406329460868,1,1.0,1.78959444031929,1
342,270,2.962250891776402,7.449336349095317,POINT (2.962250891776402 7.449336349095317),1,0.045827081149683035,0.4322189615518063,0.34248396580510176,0.2352380068514971,1,1.0,0.34248396580510176,1
343,51,7.086642729623924,1.777484821518822,POINT (7.086642729623925 1.777484821518822),1,0.6129454783580885,0.7845164520599912,1.9664948345380624,2.0090406033301966,1,1.0,1.9664948345380622,1
344,220,8.33023398202317,1.512535488488549,POINT (8.33023398202317 1.512535488488549),1,0.9069263424379904,0.5596140939861521,1.5857686243964473,1.6734889626444198,1,1.0,1.5857686243964468,1
345,172,7.490470594319161,2.586751817507809,POINT (7.490470594319161 2.586751817507809),1,0.3619095899949088,0.2967365594616843,0.2521192683799618,0.19654650712699825,1,1.0,0.2521192683799617,1
346,269,3.1291103420833903,3.1141317144690825,POINT (3.12911034208339 3.114131714469083),1,0.6250496147770493,0.4875796959902644,1.0877887027478428,1.2166031899622682,1,1.0,1.0877887027478428,1
347,221,3.3413941907992326,3.071510266738088,POINT (3.341394190799233 3.071510266738088),1,0.06282508485558314,0.043492261925096816,-0.8066981293691264,-0.7751784329977924,1,1.0,-0.8066981293691264,1
348,139,3.2254517454238214,5.419280414345032,POINT (3.225451745423821 5.419280414345032),1,0.09574760752773248,0.8659836488352562,1.6936985540335012,1.7155634774280246,1,1.0,1.6936985540335012,1
349,110,0.7831177972578574,8.758211575464669,POINT (0.7831177972578574 8.758211575464669),1,0.8178552210029576,0.5413602671048208,1.44193602231742,1.445114296367307,1,1.0,1.44193602231742,1
350,141,8.510142541461336,9.838897703811536,POINT (8.510142541461336 9.838897703811535),1,0.8370466573825552,0.17105564328924386,0.35021358725028673,0.34723406479635777,1,1.0,0.35021358725028684,1
351,253,9.5689332546037,8.645205026303675,POINT (9.568933254603699 8.645205026303675),1,0.19777817274470666,0.6506055834258899,1.1495949230223763,1.1507275081201045,1,1.0,1.1495949230223763,1
352,179,8.45164431887773,2.4256926992369774,POINT (8.451644318877729 2.425692699236977),1,0.5079770390152419,0.4350778791533527,0.8132106764753001,0.8864734701901307,1,1.0,0.8132106764753001,1
353,64,9.110869885386164,6.324503882516156,POINT (9.110869885386164 6.324503882516156),1,0.054407453898812415,0.3693346185141688,0.16241130944131887,0.12851152535238067,1,1.0,0.16241130944131887,1
354,125,6.872784377490269,7.745216671295818,POINT (6.872784377490269 7.745216671295819),1,0.4277621366572897,0.6703608831709037,1.4388447861700009,1.4855995921751235,1,1.0,1.4388447861700009,1
355,187,6.591524020088401,2.5567261620144413,POINT (6.5915240200884 2.556726162014441),1,0.6885128944333775,0.5600685741848699,1.3687186169879872,1.4065824367340367,1,1.0,1.3687186169879872,1
356,116,9.022082430080637,7.499311135720509,POINT (9.022082430080637 7.499311135720509),1,0.21817335942298852,0.35288485783908485,0.2768279329402432,0.3422721277777999,1,1.0,0.2768279329402431,1
357,124,0.8560514117839513,6.024304685936795,POINT (0.8560514117839513 6.024304685936795),1,0.7764798681027678,0.7418364138499304,2.001989109652559,2.046388409186393,1,1.0,2.001989109652559,1
358,230,4.868392305737684,9.426644033250692,POINT (4.868392305737684 9.426644033250692),1,0.05413196911395368,0.3507692286187948,0.10643965497033814,0.1245937819889266,1,1.0,0.10643965497033814,1
359,238,1.298608092041453,8.552191918033651,POINT (1.298608092041453 8.552191918033653),1,0.21561443934162186,0.46068524118500503,0.5976701628966365,0.6955075201293692,1,1.0,0.5976701628966369,1
360,237,8.779123965043688,0.19409735549812732,POINT (8.779123965043688 0.1940973554981273),1,0.665967460894611,0.676018733107213,1.6940236602162502,1.6902170640600225,1,1.0,1.6940236602162502,1
361,126,9.699920447342373,8.178460835424824,POINT (9.699920447342373 8.178460835424824),1,0.8823346614253211,0.6808262654434915,1.9248134577557956,2.053912608359287,1,1.0,1.9248134577557956,1
362,190,0.353049881149875,5.961024430229298,POINT (0.353049881149875 5.961024430229298),1,0.28136259280832776,0.024954323453551752,-0.6437744368310171,-0.6181976847941519,1,1.0,-0.643774436831017,1
363,236,4.22400029542155,8.084883165672439,POINT (4.22400029542155 8.084883165672439),1,0.07661186235921214,0.6984563231772917,1.1719808318910871,1.2317939347881306,1,1.0,1.1719808318910871,1
364,74,5.3280854748654285,0.8055122878783727,POINT (5.328085474865428 0.8055122878783727),1,0.8262252982077901,0.6746344492249026,1.8501286458824973,1.8268703935680048,1,1.0,1.8501286458824975,1
365,82,3.866681663854581,7.357779195953862,POINT (3.866681663854581 7.357779195953861),1,0.07964467250895603,0.1229979293312684,-0.5513615394972388,-0.4322699893926893,1,1.0,-0.5513615394972389,1
366,154,5.0399611812974126,9.208404910748543,POINT (5.039961181297413 9.208404910748545),1,0.3285341706307535,0.11477811915082305,-0.3271314719167774,-0.5714338401482921,1,1.0,-0.3271314719167773,1
367,79,3.439125684871873,8.480640953953468,POINT (3.439125684871873 8.480640953953468),1,0.4697290615090575,0.5798467404049175,1.2092692827238096,1.1678823335881343,1,1.0,1.2092692827238098,1
368,234,5.863570569732892,0.2036670229225845,POINT (5.863570569732892 0.2036670229225845),1,0.8860447816996492,0.04484923647328598,0.02059249111950701,-0.049942647419941394,1,1.0,0.020592491119507117,1
369,192,1.947326732765572,7.6499412153430315,POINT (1.947326732765572 7.649941215343033),1,0.29070760085979064,0.6067095541874092,1.1108362634220184,1.0935150153685045,1,1.0,1.1108362634220184,1
370,122,6.7598288709486845,1.7121070608790712,POINT (6.759828870948685 1.712107060879071),1,0.3354307063003058,0.565087281565844,1.0306925509978375,0.9786052289562122,1,1.0,1.0306925509978377,1
371,171,7.612108301973182,9.028661449952867,POINT (7.612108301973181 9.028661449952866),1,0.760195072493749,0.9651530799375356,2.6556543123063547,2.646537066442641,1,1.0,2.655654312306356,1
372,195,3.8718956224254897,7.522175495829222,POINT (3.87189562242549 7.522175495829221),1,0.8385386481549008,0.927963653854842,2.622429609719427,2.613390612000419,1,1.0,2.622429609719427,1
373,68,2.7826943624962044,3.2867252946154286,POINT (2.782694362496204 3.286725294615429),1,0.4013169517449068,0.4141135097582168,0.6436574810195572,0.7241227947233476,1,1.0,0.6436574810195571,1
374,86,3.2159420103864345,8.794175016196151,POINT (3.215942010386434 8.794175016196149),1,0.4632768342747207,0.8691929354336054,2.0708556405755374,2.072315432143625,1,1.0,2.0708556405755374,1
375,251,0.754262846515813,8.72806460353409,POINT (0.754262846515813 8.72806460353409),1,0.5319030555554062,0.6471866739467186,1.473463077395562,1.693221876886056,1,1.0,1.4734630773955621,1
376,250,3.501026943309058,1.7144780225645415,POINT (3.501026943309058 1.714478022564542),1,0.14042741632103073,0.9380991452540348,1.954724852083136,1.8133441497795095,1,1.0,1.9547248520831353,1
377,65,6.665548701446383,0.39064328456887787,POINT (6.665548701446382 0.3906432845688779),1,0.6539830791088199,0.3482934115493809,0.6988633137569626,0.8060978157420796,1,1.0,0.6988633137569626,1
378,227,8.542281551683747,8.922230798602664,POINT (8.542281551683747 8.922230798602664),1,0.6029150569943332,0.3945782950150309,0.7866499420394262,0.892142603958068,1,1.0,0.7866499420394258,1
379,128,1.2966725193544637,4.314402839338195,POINT (1.296672519354464 4.314402839338195),1,0.856854014829797,0.3665928271461221,0.9566324962681632,0.9510851050647112,1,1.0,0.9566324962681634,1
380,66,6.107399208171579,8.75241940468144,POINT (6.107399208171579 8.75241940468144),1,0.2065982279589932,0.9563969818216628,2.0757891734239817,2.1228080230403843,1,1.0,2.0757891734239813,1
381,242,2.293604713772628,7.52089409238732,POINT (2.293604713772628 7.52089409238732),1,0.3658477407761441,0.6676948496109301,1.3689322896089342,1.2859718921329166,1,1.0,1.3689322896089342,1
382,248,7.847665011997449,3.0185124706756787,POINT (7.847665011997449 3.018512470675679),1,0.8590706525046984,0.3218291545336639,0.8245581161056901,0.7221189809502134,1,1.0,0.8245581161056901,1
383,247,1.9012267938243619,4.3164282290077125,POINT (1.901226793824362 4.316428229007713),1,0.8887565676817522,0.6735470674833006,1.9093977701316536,1.9870808532374984,1,1.0,1.9093977701316538,1
384,127,4.2156446540656445,7.119094214924611,POINT (4.215644654065645 7.11909421492461),1,0.3581303753979397,0.06534056488829665,-0.4458479299371704,-0.5011398648165643,1,1.0,-0.4458479299371704,1
385,180,3.0340812143513074,8.205415967331794,POINT (3.034081214351307 8.205415967331792),1,0.34919765008355863,0.3614223670301017,0.4334647511738639,0.5193001161895884,1,1.0,0.43346475117386374,1
386,115,0.9273754789950784,6.470637918511187,POINT (0.9273754789950783 6.470637918511186),1,0.44390780568268495,0.07363897579445744,-0.33517526693394273,-0.489793089950041,1,1.0,-0.33517526693394273,1
387,67,0.6730806514234677,6.109593863328713,POINT (0.6730806514234677 6.109593863328713),1,0.1995851157448515,0.5293094879118675,0.787513579480454,0.848088045711537,1,1.0,0.7875135794804541,1
388,229,7.077110394233142,2.248937278365325,POINT (7.077110394233141 2.248937278365325),1,0.3452493215232646,0.7901395579242583,1.7156679952960392,1.7777761895190414,1,1.0,1.7156679952960394,1
389,182,6.0694729181448475,8.620681868530088,POINT (6.069472918144846 8.620681868530088),1,0.6924669134647372,0.989067311905501,2.6596688491812404,2.832181238354404,1,1.0,2.6596688491812404,1
390,197,7.661150719658037,2.340116208604118,POINT (7.661150719658037 2.340116208604118),1,0.7592019606399053,0.7612140299374988,2.042844050452402,1.9590962350723888,1,1.0,2.042844050452402,1
